# The energy threshold above which the kinetic energy of a charged particle should be to take part in the electrical field calculations is 0.1 MeV
# time (ns)	electric field (V/m)
# Antenna 0 at (0m, -90m, 10m) (Geant4 coordinates)
647.4 (-2.96417689053663e-13,7.73010387164963e-14,1.00736055661579e-12)
647.6 (4.79403694036666e-14,7.13791378744397e-14,9.54622040630514e-13)
647.8 (3.55377646699696e-14,-8.83501881648383e-14,-1.17941327491445e-12)
648 (4.18195554551215e-13,-3.08171886708613e-15,-9.89000902902979e-15)
648.2 (5.06052362812215e-12,-5.68337298697771e-13,-7.47929945081302e-12)
648.4 (-6.40093054376804e-12,5.73672986769176e-13,7.44474627463714e-12)
648.6 (1.84577887707155e-11,-5.3510346264259e-13,-6.2450603608489e-12)
648.8 (-3.00452291019651e-11,1.18153420598351e-12,1.40182902685994e-11)
649 (1.842619802261e-11,-1.49933655916727e-12,-1.88922085213633e-11)
649.2 (-3.38893539300945e-12,7.76123149478008e-13,1.02323390807838e-11)
649.4 (-4.14928845537163e-12,-2.55755770095563e-13,-3.61481641525453e-12)
649.6 (8.34117918870043e-12,9.16015423118325e-14,1.62715360494459e-12)
649.8 (-4.75464448871026e-12,-9.02769580166032e-14,-1.45467441164498e-12)
650 (-4.16452348372197e-12,2.14600729841672e-13,2.66799997747829e-12)
650.2 (-2.15550008457651e-11,-7.97505216621975e-13,-1.16784871333451e-11)
650.4 (2.39109061545549e-11,8.90240685876616e-13,1.30166840532488e-11)
650.6 (5.47608412527227e-13,-2.87090008735131e-14,-3.60722551367029e-13)
650.8 (-5.57129770814125e-13,-4.81237155160851e-15,-8.92399653483539e-14)
651 (2.53577005068301e-13,3.61803142438501e-13,4.8313329263705e-12)
651.2 (-9.63267310282258e-13,-4.73693718412677e-13,-6.44530997577343e-12)
651.4 (-2.76231086350567e-12,9.37912866252549e-13,1.24420142600681e-11)
651.6 (4.26561519349525e-13,1.40987700106022e-13,1.77994717010967e-12)
651.8 (1.54976535674992e-11,-2.57887166280892e-14,4.96676841434142e-13)
652 (-6.11538275758352e-12,-1.5485935891099e-12,-2.1086535616795e-11)
652.2 (8.68603457912736e-12,5.12692089904515e-13,6.66589770088277e-12)
652.4 (-1.30438705357646e-11,3.32452743565834e-13,4.12706819936691e-12)
652.6 (1.2990501306375e-11,1.31185796304244e-12,1.80606409512679e-11)
652.8 (-1.68552616125904e-11,-1.39775854950319e-12,-1.969479815289e-11)
653 (1.1373774152698e-11,1.84511067518272e-12,2.50036267337578e-11)
653.2 (-9.97362883006715e-12,-6.50724516958304e-13,-8.90722042204275e-12)
653.4 (-2.13006667700726e-13,-3.54791698042205e-12,-4.75322756402114e-11)
653.6 (7.42863550641706e-14,2.79481848503079e-12,3.74981407652085e-11)
653.8 (1.60677770711951e-12,-5.80708327669859e-13,-7.74071746964709e-12)
654 (2.20198163360459e-12,1.39491800126721e-13,1.88345290086588e-12)
654.2 (-2.20274912854259e-12,-1.39113607243612e-13,-1.8820888311085e-12)
654.4 (3.52219828646025e-16,3.84043452302392e-17,5.3470967247098e-16)
654.6 (1.65265946708435e-14,2.10151937608447e-15,1.0031419003917e-14)
654.8 (4.60839126309783e-16,2.6731618689641e-17,1.97432338062893e-16)
655 (4.07829679740749e-13,-5.00657046466351e-15,-1.25287778569515e-13)
655.2 (7.12147177400479e-12,1.04042998493168e-14,4.7004332194673e-13)
655.4 (-7.43581442064264e-12,-7.19781440032554e-15,-4.78770199974876e-13)
655.6 (-4.08529966824933e-15,2.01456300213236e-16,-4.1829525000041e-15)
655.8 (-2.46185558583863e-15,1.11383265117087e-15,9.71140740002576e-15)
656 (-9.97906018496915e-16,-9.18359344113282e-18,-1.87531159449331e-16)
656.2 (-1.03668429352074e-13,1.64380237134221e-14,1.4623136997487e-13)
656.4 (3.39648750379527e-14,1.59003874039339e-15,1.62204692804099e-14)
656.6 (-1.37946616624406e-13,-9.05725448099514e-15,-1.60146330565364e-13)
656.8 (1.43548392178624e-13,1.22905536517237e-14,1.65761528671636e-13)
657 (2.63278070351224e-16,5.697950153948e-17,7.78581839563838e-16)
657.2 (6.37601530413947e-16,-9.02812283788257e-17,-2.38390830016851e-15)
657.4 (-8.74189898406357e-14,2.94502093577863e-14,3.81021880311264e-13)
657.6 (-7.46285711778552e-12,3.21011974387463e-13,4.50222109331446e-12)
657.8 (-3.17054879780099e-12,-2.30379937681802e-13,-2.78613007274055e-12)
658 (6.79891185274712e-12,-2.49065122145194e-13,-3.65170438162936e-12)
658.2 (9.51477753202852e-12,-3.36017001997916e-13,-3.50135728420191e-12)
658.4 (-1.62276449352976e-11,6.55931743564445e-13,7.8735396279887e-12)
658.6 (2.82349688311406e-11,3.52709435242657e-13,5.97440886038969e-12)
658.8 (-1.91468241480387e-11,-1.27572193462632e-13,-3.4625108577173e-12)
659 (-1.22660421174145e-12,-1.39280607400598e-13,-2.00773619693856e-12)
659.2 (8.84079932697975e-13,2.16676216345268e-14,3.73054243354239e-13)
659.4 (3.13850040852532e-12,-9.89469567401813e-14,-1.06490420764364e-12)
659.6 (1.0712549889495e-11,2.08930482648729e-13,3.79996892274715e-12)
659.8 (-1.17666026136515e-11,-3.96776782490111e-13,-6.47119545105144e-12)
660 (-9.89148619885818e-16,-1.29009013083686e-15,-2.0406532133991e-14)
660.2 (2.76698649312599e-16,-3.48635491052327e-17,-4.49443157572205e-16)
660.4 (8.49102670235478e-16,-6.97695635050439e-17,-8.80419498251863e-16)
660.6 (8.18300540589069e-17,-8.30192996254817e-18,-1.06069197954916e-16)
660.8 (-2.53259784009599e-16,-9.66584120122777e-18,-1.46210933472339e-16)
661 (-2.77053917109215e-16,5.41048437391604e-18,5.45696103119252e-17)
661.2 (1.98201426214986e-15,4.55454379483249e-18,-3.85409806162944e-15)
661.4 (4.69969954658303e-16,8.70021305027741e-18,1.47478909589007e-16)
661.6 (9.83999509254846e-15,2.98302705039881e-15,2.5614458437101e-14)
661.8 (-1.3470962263476e-16,6.54627750812092e-18,7.91554105014349e-17)
662 (3.56680488772856e-16,-5.16984675882874e-18,-4.62340915802246e-17)
662.2 (-8.6851201129152e-16,1.05615141619398e-16,-4.69624170613492e-16)
662.4 (2.18994454389667e-15,8.12207661084798e-17,4.27745762701901e-17)
662.6 (1.03697167756115e-16,-3.47587367501587e-17,-4.60530553683124e-16)
662.8 (7.13755593170144e-16,2.41657102651242e-17,3.7149901780376e-16)
663 (-8.52697144661807e-16,6.0364780446172e-17,7.56227238523185e-16)
663.2 (7.24328614418916e-16,1.18042329355727e-17,2.06051714753434e-16)
663.4 (-1.00427240642679e-14,-9.70354697400177e-16,-1.92460053012299e-14)
663.6 (-1.10296812810526e-15,-3.10334146133311e-17,-4.89600632471862e-16)
663.8 (-3.39919206315319e-15,-9.14342986139177e-16,-1.75788212858919e-14)
664 (9.12209833435083e-17,-1.27594345164167e-17,-1.65843097629687e-16)
664.2 (-1.18472114492192e-16,7.52437949303645e-18,9.35944912605641e-17)
664.4 (-3.78113875725936e-16,-6.62048619778959e-18,-1.13852463953804e-16)
664.6 (-5.12965313716609e-17,2.04084011751719e-17,2.71588446069255e-16)
664.8 (-4.19068734038339e-16,-4.89844638429075e-17,-6.87454293116807e-16)
665 (-8.38362142195332e-15,1.58139155905877e-15,5.85302650642682e-15)
665.2 (-3.28758248300783e-16,-5.91126577371693e-18,-1.01133701606974e-16)
665.4 (1.31636047451605e-15,5.64631134929215e-17,-5.60014153156306e-16)
665.6 (-5.26715483535816e-13,-1.69040872902802e-12,-2.3663240775001e-11)
665.8 (5.27430972378914e-13,1.69031310740011e-12,2.36605913402586e-11)
666 (-3.2421090264044e-16,3.36653551213173e-16,6.77890009190617e-17)
666.2 (-1.10962398865999e-15,-3.47147547012955e-17,-5.40949038147416e-16)
666.4 (1.14043249112525e-15,1.93186146808595e-17,3.35152146071106e-16)
666.6 (5.54595473259863e-12,6.98148248582372e-13,8.7332698116454e-12)
666.8 (-8.11372550403921e-12,-6.20874799157499e-13,-7.92252765753959e-12)
667 (2.55481203181362e-12,-7.31921133636216e-14,-8.43851110491685e-13)
667.2 (1.36057774343492e-16,-1.91307592039261e-17,-2.49582473042569e-16)
667.4 (-1.53746554766228e-15,2.11827130769535e-16,1.57365753801975e-15)
667.6 (1.60934516733286e-12,7.25867724770042e-13,9.91401016222777e-12)
667.8 (-1.61124925495532e-12,-7.24891699198326e-13,-9.90807190921467e-12)
668 (6.94745402469846e-16,-4.15923073733671e-18,-2.34090421202895e-16)
668.2 (-7.56640180072523e-15,6.8819891864537e-16,2.80684602131542e-15)
668.4 (-1.36250209305149e-16,2.97214582295463e-17,3.93130818264341e-16)
668.6 (-4.85961250083065e-16,2.63802098493357e-17,3.25184253991825e-16)
668.8 (1.22283504150218e-11,-4.15067542651249e-13,-4.80022253234099e-12)
669 (-2.19729974414976e-12,9.25690165380977e-13,1.13293882787308e-11)
669.2 (-1.22119646029609e-11,-6.69243179104731e-13,-8.86220011011829e-12)
669.4 (2.20798095536411e-12,1.62519065861807e-13,2.33643540512135e-12)
669.6 (-2.81641524833799e-15,1.24536896829349e-15,6.50057628253699e-15)
669.8 (7.23591305500764e-12,2.74475653835061e-13,4.83469048041635e-12)
670 (-3.16394146351543e-11,1.61747208148587e-13,-2.19658086740034e-12)
670.2 (2.43062240743478e-11,-4.46610374919647e-13,-2.87217556773869e-12)
670.4 (7.35410746445629e-14,1.88863208926106e-14,2.60556045498099e-13)
670.6 (1.82649821708062e-16,-1.55813094725285e-17,-1.99311210820443e-16)
670.8 (1.11401105291872e-16,-5.96352318035036e-18,-7.35743025685491e-17)
671 (-1.86736229014327e-16,-1.48508862793776e-17,-2.13657617321886e-16)
671.2 (-2.19615098190279e-16,5.95226350109305e-17,7.93208158819455e-16)
671.4 (2.79997975253098e-16,-1.9580669645722e-17,-2.47432848849325e-16)
671.6 (-2.77970548707586e-17,-7.10139552221679e-17,-9.65713794965789e-16)
671.8 (-8.52080455981182e-13,1.22796423740103e-14,1.32544087949561e-13)
672 (2.01658497159866e-11,7.39507228116499e-14,1.59452309227771e-12)
672.2 (-1.93215857475719e-11,-6.85360249900569e-13,-9.85136734085273e-12)
672.4 (1.54710032720497e-11,-1.62834161182839e-13,-1.1967586918085e-12)
672.6 (-1.55278065715586e-11,7.62151389932821e-13,9.2737965057408e-12)
672.8 (1.68940077168865e-16,-8.76924562436601e-17,-1.70689774845349e-15)
673 (-2.33501995288819e-16,2.5996171890349e-17,3.3808007304619e-16)
673.2 (-7.45176527550931e-17,6.22865417076766e-18,7.97982917919067e-17)
673.4 (-6.70593624401266e-16,1.84368909311885e-17,2.06929202246617e-16)
673.6 (3.18081945008099e-16,9.24060951582593e-16,5.43379531980606e-15)
673.8 (3.77500293918498e-16,9.70998439319305e-18,1.56769217882421e-16)
674 (-7.7346940277183e-16,3.00851190976918e-17,3.58828869093858e-16)
674.2 (8.8053496885058e-16,8.51538065686861e-18,1.73475425516026e-16)
674.4 (5.6059178751336e-15,2.65720939428006e-15,-4.06979203696961e-16)
674.6 (1.44963252742946e-16,1.42986067951054e-17,2.04147316573754e-16)
674.8 (4.84085154964773e-12,-1.19398209202078e-13,-1.32231166802636e-12)
675 (-4.83706756943776e-12,1.20465331555069e-13,1.32564182972685e-12)
675.2 (-2.67774828488804e-16,-2.30617627002463e-17,-3.31701854103573e-16)
675.4 (-1.52475115132633e-15,9.97562515412066e-17,4.66316937483264e-16)
675.6 (3.92576735596184e-16,4.81131126002846e-17,6.81400605260917e-16)
675.8 (-8.22948963480116e-18,2.56278097076247e-17,3.4885855204824e-16)
676 (-8.06573127745465e-17,-1.38161094811462e-17,-1.93648910861889e-16)
676.2 (2.55823743791948e-16,1.35752192793483e-17,2.01909717891434e-16)
676.4 (5.33152222654476e-14,-6.92998026136953e-14,-9.41812096777798e-13)
676.6 (0,0,0)
676.8 (0,0,0)
677 (0,0,0)
677.2 (0,0,0)
677.4 (0,0,0)
677.6 (0,0,0)
677.8 (0,0,0)
678 (0,0,0)
678.2 (0,0,0)
678.4 (0,0,0)
678.6 (0,0,0)
678.8 (0,0,0)
679 (0,0,0)
679.2 (0,0,0)
679.4 (0,0,0)
679.6 (0,0,0)
679.8 (0,0,0)
680 (0,0,0)
680.2 (0,0,0)
680.4 (0,0,0)
680.6 (0,0,0)
680.8 (0,0,0)
681 (0,0,0)
681.2 (0,0,0)
681.4 (0,0,0)
681.6 (0,0,0)
681.8 (0,0,0)
682 (0,0,0)
682.2 (0,0,0)
682.4 (0,0,0)
682.6 (0,0,0)
682.8 (0,0,0)
683 (0,0,0)
683.2 (0,0,0)
683.4 (0,0,0)
683.6 (0,0,0)
683.8 (0,0,0)
684 (0,0,0)
684.2 (0,0,0)
684.4 (0,0,0)
684.6 (0,0,0)
684.8 (0,0,0)
685 (0,0,0)
685.2 (0,0,0)
685.4 (0,0,0)
685.6 (0,0,0)
685.8 (0,0,0)
686 (0,0,0)
686.2 (0,0,0)
686.4 (0,0,0)
686.6 (0,0,0)
686.8 (0,0,0)
687 (0,0,0)
687.2 (0,0,0)
687.4 (0,0,0)
687.6 (0,0,0)
687.8 (0,0,0)
688 (0,0,0)
688.2 (0,0,0)
688.4 (0,0,0)
688.6 (0,0,0)
688.8 (0,0,0)
689 (0,0,0)
689.2 (0,0,0)
689.4 (0,0,0)
689.6 (0,0,0)
689.8 (0,0,0)
690 (0,0,0)
690.2 (0,0,0)
690.4 (0,0,0)
690.6 (0,0,0)
690.8 (0,0,0)
691 (0,0,0)
691.2 (0,0,0)
691.4 (0,0,0)
691.6 (0,0,0)
691.8 (0,0,0)
692 (0,0,0)
692.2 (0,0,0)
692.4 (0,0,0)
692.6 (0,0,0)
692.8 (0,0,0)
693 (0,0,0)
693.2 (0,0,0)
693.4 (0,0,0)
693.6 (0,0,0)
693.8 (0,0,0)
694 (0,0,0)
694.2 (0,0,0)
694.4 (0,0,0)
694.6 (0,0,0)
694.8 (0,0,0)
695 (0,0,0)
695.2 (0,0,0)
695.4 (0,0,0)
695.6 (0,0,0)
695.8 (0,0,0)
696 (0,0,0)
696.2 (0,0,0)
696.4 (0,0,0)
696.6 (0,0,0)
696.8 (0,0,0)
697 (0,0,0)
697.2 (0,0,0)
697.4 (0,0,0)
697.6 (0,0,0)
697.8 (0,0,0)
698 (0,0,0)
698.2 (0,0,0)
698.4 (0,0,0)
698.6 (0,0,0)
698.8 (0,0,0)
699 (0,0,0)
699.2 (0,0,0)
699.4 (0,0,0)
699.6 (0,0,0)
699.8 (0,0,0)
700 (0,0,0)
700.2 (0,0,0)
700.4 (0,0,0)
700.6 (0,0,0)
700.8 (0,0,0)
701 (0,0,0)
701.2 (0,0,0)
701.4 (0,0,0)
701.6 (0,0,0)
701.8 (0,0,0)
702 (0,0,0)
702.2 (0,0,0)
702.4 (0,0,0)
702.6 (0,0,0)
702.8 (0,0,0)
703 (0,0,0)
703.2 (0,0,0)
703.4 (0,0,0)
703.6 (0,0,0)
703.8 (0,0,0)
704 (0,0,0)
704.2 (0,0,0)
704.4 (0,0,0)
704.6 (0,0,0)
704.8 (0,0,0)
705 (0,0,0)
705.2 (0,0,0)
705.4 (0,0,0)
705.6 (0,0,0)
705.8 (0,0,0)
706 (0,0,0)
706.2 (0,0,0)
706.4 (0,0,0)
706.6 (0,0,0)
706.8 (0,0,0)
707 (0,0,0)
707.2 (0,0,0)
707.4 (0,0,0)
707.6 (0,0,0)
707.8 (0,0,0)
708 (0,0,0)
708.2 (0,0,0)
708.4 (0,0,0)
708.6 (0,0,0)
708.8 (0,0,0)
709 (0,0,0)
709.2 (0,0,0)
709.4 (0,0,0)
709.6 (0,0,0)
709.8 (0,0,0)
710 (0,0,0)
710.2 (0,0,0)
710.4 (0,0,0)
710.6 (0,0,0)
710.8 (0,0,0)
711 (0,0,0)
711.2 (0,0,0)
711.4 (0,0,0)
711.6 (0,0,0)
711.8 (0,0,0)
712 (0,0,0)
712.2 (0,0,0)
712.4 (0,0,0)
712.6 (0,0,0)
712.8 (0,0,0)
713 (0,0,0)
713.2 (0,0,0)
713.4 (0,0,0)
713.6 (0,0,0)
713.8 (0,0,0)
714 (0,0,0)
714.2 (0,0,0)
714.4 (0,0,0)
714.6 (0,0,0)
714.8 (0,0,0)
715 (0,0,0)
715.2 (0,0,0)
715.4 (0,0,0)
715.6 (0,0,0)
715.8 (0,0,0)
716 (0,0,0)
716.2 (0,0,0)
716.4 (0,0,0)
716.6 (0,0,0)
716.8 (0,0,0)
717 (0,0,0)
717.2 (0,0,0)
717.4 (0,0,0)
717.6 (0,0,0)
717.8 (0,0,0)
718 (0,0,0)
718.2 (0,0,0)
718.4 (0,0,0)
718.6 (0,0,0)
718.8 (0,0,0)
719 (0,0,0)
719.2 (0,0,0)
719.4 (0,0,0)
719.6 (0,0,0)
719.8 (0,0,0)
720 (0,0,0)
720.2 (0,0,0)
720.4 (0,0,0)
720.6 (0,0,0)
720.8 (0,0,0)
721 (0,0,0)
721.2 (0,0,0)
721.4 (0,0,0)
721.6 (0,0,0)
721.8 (0,0,0)
722 (0,0,0)
722.2 (0,0,0)
722.4 (0,0,0)
722.6 (0,0,0)
722.8 (0,0,0)
723 (0,0,0)
723.2 (0,0,0)
723.4 (0,0,0)
723.6 (0,0,0)
723.8 (0,0,0)
724 (0,0,0)
724.2 (0,0,0)
724.4 (0,0,0)
724.6 (0,0,0)
724.8 (0,0,0)
725 (0,0,0)
725.2 (0,0,0)
725.4 (0,0,0)
725.6 (0,0,0)
725.8 (0,0,0)
726 (0,0,0)
726.2 (0,0,0)
726.4 (0,0,0)
726.6 (0,0,0)
726.8 (0,0,0)
727 (0,0,0)
727.2 (0,0,0)
727.4 (0,0,0)
727.6 (0,0,0)
727.8 (0,0,0)
728 (0,0,0)
728.2 (0,0,0)
728.4 (0,0,0)
728.6 (0,0,0)
728.8 (0,0,0)
729 (0,0,0)
729.2 (0,0,0)
729.4 (0,0,0)
729.6 (0,0,0)
729.8 (0,0,0)
730 (0,0,0)
730.2 (0,0,0)
730.4 (0,0,0)
730.6 (0,0,0)
730.8 (0,0,0)
731 (0,0,0)
731.2 (0,0,0)
731.4 (0,0,0)
731.6 (0,0,0)
731.8 (0,0,0)
732 (0,0,0)
732.2 (0,0,0)
732.4 (0,0,0)
732.6 (0,0,0)
732.8 (0,0,0)
733 (0,0,0)
733.2 (0,0,0)
733.4 (0,0,0)
733.6 (0,0,0)
733.8 (0,0,0)
734 (0,0,0)
734.2 (0,0,0)
734.4 (0,0,0)
734.6 (0,0,0)
734.8 (0,0,0)
735 (0,0,0)
735.2 (0,0,0)
735.4 (0,0,0)
735.6 (0,0,0)
735.8 (0,0,0)
736 (0,0,0)
736.2 (0,0,0)
736.4 (0,0,0)
736.6 (0,0,0)
736.8 (0,0,0)
737 (0,0,0)
737.2 (0,0,0)
737.4 (0,0,0)
737.6 (0,0,0)
737.8 (0,0,0)
738 (0,0,0)
738.2 (0,0,0)
738.4 (0,0,0)
738.6 (0,0,0)
738.8 (0,0,0)
739 (0,0,0)
739.2 (0,0,0)
739.4 (0,0,0)
739.6 (0,0,0)
739.8 (0,0,0)
740 (0,0,0)
740.2 (0,0,0)
740.4 (0,0,0)
740.6 (0,0,0)
740.8 (0,0,0)
741 (0,0,0)
741.2 (0,0,0)
741.4 (0,0,0)
741.6 (0,0,0)
741.8 (0,0,0)
742 (0,0,0)
742.2 (0,0,0)
742.4 (0,0,0)
742.6 (0,0,0)
742.8 (0,0,0)
743 (0,0,0)
743.2 (0,0,0)
743.4 (0,0,0)
743.6 (0,0,0)
743.8 (0,0,0)
744 (0,0,0)
744.2 (0,0,0)
744.4 (0,0,0)
744.6 (0,0,0)
744.8 (0,0,0)
745 (0,0,0)
745.2 (0,0,0)
745.4 (0,0,0)
745.6 (0,0,0)
745.8 (0,0,0)
746 (0,0,0)
746.2 (0,0,0)
746.4 (0,0,0)
746.6 (0,0,0)
746.8 (0,0,0)
747 (0,0,0)
747.2 (0,0,0)
747.4 (0,0,0)
747.6 (0,0,0)
747.8 (0,0,0)
748 (0,0,0)
748.2 (0,0,0)
748.4 (0,0,0)
748.6 (0,0,0)
748.8 (0,0,0)
749 (0,0,0)
749.2 (0,0,0)
749.4 (0,0,0)
749.6 (0,0,0)
749.8 (0,0,0)
750 (0,0,0)
750.2 (0,0,0)
750.4 (0,0,0)
750.6 (0,0,0)
750.8 (0,0,0)
751 (0,0,0)
751.2 (0,0,0)
751.4 (0,0,0)
751.6 (0,0,0)
751.8 (0,0,0)
752 (0,0,0)
752.2 (0,0,0)
752.4 (0,0,0)
752.6 (0,0,0)
752.8 (0,0,0)
753 (0,0,0)
753.2 (0,0,0)
753.4 (0,0,0)
753.6 (0,0,0)
753.8 (0,0,0)
754 (0,0,0)
754.2 (0,0,0)
754.4 (0,0,0)
754.6 (0,0,0)
754.8 (0,0,0)
755 (0,0,0)
755.2 (0,0,0)
755.4 (0,0,0)
755.6 (0,0,0)
755.8 (0,0,0)
756 (0,0,0)
756.2 (0,0,0)
756.4 (0,0,0)
756.6 (0,0,0)
756.8 (0,0,0)
757 (0,0,0)
757.2 (0,0,0)
757.4 (0,0,0)
757.6 (0,0,0)
757.8 (0,0,0)
758 (0,0,0)
758.2 (0,0,0)
758.4 (0,0,0)
758.6 (0,0,0)
758.8 (0,0,0)
759 (0,0,0)
759.2 (0,0,0)
759.4 (0,0,0)
759.6 (0,0,0)
759.8 (0,0,0)
760 (0,0,0)
760.2 (0,0,0)
760.4 (0,0,0)
760.6 (0,0,0)
760.8 (0,0,0)
761 (0,0,0)
761.2 (0,0,0)
761.4 (0,0,0)
761.6 (0,0,0)
761.8 (0,0,0)
762 (0,0,0)
762.2 (0,0,0)
762.4 (0,0,0)
762.6 (0,0,0)
762.8 (0,0,0)
763 (0,0,0)
763.2 (0,0,0)
763.4 (0,0,0)
763.6 (0,0,0)
763.8 (0,0,0)
764 (0,0,0)
764.2 (0,0,0)
764.4 (0,0,0)
764.6 (0,0,0)
764.8 (0,0,0)
765 (0,0,0)
765.2 (0,0,0)
765.4 (0,0,0)
765.6 (0,0,0)
765.8 (0,0,0)
766 (0,0,0)
766.2 (0,0,0)
766.4 (0,0,0)
766.6 (0,0,0)
766.8 (0,0,0)
767 (0,0,0)
767.2 (0,0,0)
767.4 (0,0,0)
767.6 (0,0,0)
767.8 (0,0,0)
768 (0,0,0)
768.2 (0,0,0)
768.4 (0,0,0)
768.6 (0,0,0)
768.8 (0,0,0)
769 (0,0,0)
769.2 (0,0,0)
769.4 (0,0,0)
769.6 (0,0,0)
769.8 (0,0,0)
770 (0,0,0)
770.2 (0,0,0)
770.4 (0,0,0)
770.6 (0,0,0)
770.8 (0,0,0)
771 (0,0,0)
771.2 (0,0,0)
771.4 (0,0,0)
771.6 (0,0,0)
771.8 (0,0,0)
772 (0,0,0)
772.2 (0,0,0)
772.4 (0,0,0)
772.6 (0,0,0)
772.8 (0,0,0)
773 (0,0,0)
773.2 (0,0,0)
773.4 (0,0,0)
773.6 (0,0,0)
773.8 (0,0,0)
774 (0,0,0)
774.2 (0,0,0)
774.4 (0,0,0)
774.6 (0,0,0)
774.8 (0,0,0)
775 (0,0,0)
775.2 (0,0,0)
775.4 (0,0,0)
775.6 (0,0,0)
775.8 (0,0,0)
776 (0,0,0)
776.2 (0,0,0)
776.4 (0,0,0)
776.6 (0,0,0)
776.8 (0,0,0)
777 (0,0,0)
777.2 (0,0,0)
777.4 (0,0,0)
777.6 (0,0,0)
777.8 (0,0,0)
778 (0,0,0)
778.2 (0,0,0)
778.4 (0,0,0)
778.6 (0,0,0)
778.8 (0,0,0)
779 (0,0,0)
779.2 (0,0,0)
779.4 (0,0,0)
779.6 (0,0,0)
779.8 (0,0,0)
780 (0,0,0)
780.2 (0,0,0)
780.4 (0,0,0)
780.6 (0,0,0)
780.8 (0,0,0)
781 (0,0,0)
781.2 (0,0,0)
781.4 (0,0,0)
781.6 (0,0,0)
781.8 (0,0,0)
782 (0,0,0)
782.2 (0,0,0)
782.4 (0,0,0)
782.6 (0,0,0)
782.8 (0,0,0)
783 (0,0,0)
783.2 (0,0,0)
783.4 (0,0,0)
783.6 (0,0,0)
783.8 (0,0,0)
784 (0,0,0)
784.2 (0,0,0)
784.4 (0,0,0)
784.6 (0,0,0)
784.8 (0,0,0)
785 (0,0,0)
785.2 (0,0,0)
785.4 (0,0,0)
785.6 (0,0,0)
785.8 (0,0,0)
786 (0,0,0)
786.2 (0,0,0)
786.4 (0,0,0)
786.6 (0,0,0)
786.8 (0,0,0)
787 (0,0,0)
787.2 (0,0,0)
787.4 (0,0,0)
787.6 (0,0,0)
787.8 (0,0,0)
788 (0,0,0)
788.2 (0,0,0)
788.4 (0,0,0)
788.6 (0,0,0)
788.8 (0,0,0)
789 (0,0,0)
789.2 (0,0,0)
789.4 (0,0,0)
789.6 (0,0,0)
789.8 (0,0,0)
790 (0,0,0)
790.2 (0,0,0)
790.4 (0,0,0)
790.6 (0,0,0)
790.8 (0,0,0)
791 (0,0,0)
791.2 (0,0,0)
791.4 (0,0,0)
791.6 (0,0,0)
791.8 (0,0,0)
792 (0,0,0)
792.2 (0,0,0)
792.4 (0,0,0)
792.6 (0,0,0)
792.8 (0,0,0)
793 (0,0,0)
793.2 (0,0,0)
793.4 (0,0,0)
793.6 (0,0,0)
793.8 (0,0,0)
794 (0,0,0)
794.2 (0,0,0)
794.4 (0,0,0)
794.6 (0,0,0)
794.8 (0,0,0)
795 (0,0,0)
795.2 (0,0,0)
795.4 (0,0,0)
795.6 (0,0,0)
795.8 (0,0,0)
796 (0,0,0)
796.2 (0,0,0)
796.4 (0,0,0)
796.6 (0,0,0)
796.8 (0,0,0)
797 (0,0,0)
797.2 (0,0,0)
797.4 (0,0,0)
797.6 (0,0,0)
797.8 (0,0,0)
798 (0,0,0)
798.2 (0,0,0)
798.4 (0,0,0)
798.6 (0,0,0)
798.8 (0,0,0)
799 (0,0,0)
799.2 (0,0,0)
799.4 (0,0,0)
799.6 (0,0,0)
799.8 (0,0,0)
800 (0,0,0)
800.2 (0,0,0)
800.4 (0,0,0)
800.6 (0,0,0)
800.8 (0,0,0)
801 (0,0,0)
801.2 (0,0,0)
801.4 (0,0,0)
801.6 (0,0,0)
801.8 (0,0,0)
802 (0,0,0)
802.2 (0,0,0)
802.4 (0,0,0)
802.6 (0,0,0)
802.8 (0,0,0)
803 (0,0,0)
803.2 (0,0,0)
803.4 (0,0,0)
803.6 (0,0,0)
803.8 (0,0,0)
804 (0,0,0)
804.2 (0,0,0)
804.4 (0,0,0)
804.6 (0,0,0)
804.8 (0,0,0)
805 (0,0,0)
805.2 (0,0,0)
805.4 (0,0,0)
805.6 (0,0,0)
805.8 (0,0,0)
806 (0,0,0)
806.2 (0,0,0)
806.4 (0,0,0)
806.6 (0,0,0)
806.8 (0,0,0)
807 (0,0,0)
807.2 (0,0,0)
807.4 (0,0,0)
807.6 (0,0,0)
807.8 (0,0,0)
808 (0,0,0)
808.2 (0,0,0)
808.4 (0,0,0)
808.6 (0,0,0)
808.8 (0,0,0)
809 (0,0,0)
809.2 (0,0,0)
809.4 (0,0,0)
809.6 (0,0,0)
809.8 (0,0,0)
810 (0,0,0)
810.2 (0,0,0)
810.4 (0,0,0)
810.6 (0,0,0)
810.8 (0,0,0)
811 (0,0,0)
811.2 (0,0,0)
811.4 (0,0,0)
811.6 (0,0,0)
811.8 (0,0,0)
812 (0,0,0)
812.2 (0,0,0)
812.4 (0,0,0)
812.6 (0,0,0)
812.8 (0,0,0)
813 (0,0,0)
813.2 (0,0,0)
813.4 (0,0,0)
813.6 (0,0,0)
813.8 (0,0,0)
814 (0,0,0)
814.2 (0,0,0)
814.4 (0,0,0)
814.6 (0,0,0)
814.8 (0,0,0)
815 (0,0,0)
815.2 (0,0,0)
815.4 (0,0,0)
